Symbol,Date,Expiry,Option Type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover in Lacs,Premium Turnover in Lacs,Open Int,Change in OI,futures_price
BANKNIFTY,01-Dec-17,28-Dec-17,PE,23200,19.95,29.5,15,21.4,21.4,21.4,102,947.46,0.9,3680,3560,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,23300,0,0,0,310,0,9.55,0,0,0,0,0,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,23400,34.65,44.65,33.05,44.65,44.65,44.65,42,393.76,0.64,1400,1400,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,23500,29.95,52,27.85,46.8,47.85,46.8,1214,11431.31,19.71,58680,18680,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,23600,37.9,54.65,37.9,54.65,54.65,54.65,34,321.58,0.62,1360,1360,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,23700,39.65,63.8,39.65,63.8,63.8,63.8,48,456.07,1.03,1840,1840,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,23800,44.65,62.9,44.65,62.9,62.9,62.9,19,181.27,0.39,4120,760,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,23900,52.65,86.8,52.65,85.3,80,85.3,57,546.56,1.64,2080,2080,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,24000,67,98.3,53.1,89.8,88,89.8,22947,221024.72,733.52,606840,396800,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,24100,101,120.45,99.9,106.45,102.3,106.45,12,116.18,0.5,400,400,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,24200,81.2,125.65,81.2,117.15,118,117.15,229,2226.46,9.74,4880,4840,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,24300,100,139,96.45,138.7,137,138.7,69,674.38,3.7,2560,2520,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,24400,119.75,162.55,109,148.35,148,148.35,175,1717.49,9.49,6720,2560,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,24500,120,185,116,170.7,170,170.7,26743,263693.45,1612.05,551560,305840,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,24600,142.75,204.85,141.75,196.35,191.5,196.35,148,1466.04,9.72,1680,-2280,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,24700,157.15,252.55,157.05,212.1,214.1,212.1,183,1822.34,14.3,2080,1000,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,24800,173,259.25,173,238.95,237.6,238.95,919,9195.26,78.78,15720,10280,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,24900,204.1,289.2,198.5,271.75,248.2,271.75,452,4546.76,44.84,5200,1440,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,25000,230.1,329.1,222.25,307.7,307.15,307.7,18628,188294.77,2014.77,713480,66000,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,25100,255.65,360.2,251.2,341.6,337.3,341.6,888,9020.81,105.29,10560,3200,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,25200,314.75,403.45,281.2,382.05,382.4,382.05,1609,16434.46,215.74,17120,9040,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,25300,325,444.4,316,422.6,424.35,422.6,1289,13236.36,191.68,12000,7160,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,25400,338.85,496.95,338.85,472.45,467.7,472.45,1664,17174.83,268.59,13720,8200,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,25500,401.1,548.5,392.2,518.6,520,518.6,13112,136162.92,2420.52,714440,-8440,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,25600,472.3,610.95,433.05,584.7,585.8,584.7,637,6651.29,128.41,9360,600,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,25700,486.05,641.05,482.35,622.55,634.15,622.55,279,2928.34,60.22,3640,480,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,25800,407.75,717.55,407.75,690.95,700.1,690.95,370,3905.86,87.46,7320,3520,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,25900,624.85,765.1,611.85,752.75,760,752.75,71,753.43,17.87,9400,2360,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,26000,681.1,865,651.75,827.4,827.95,827.4,3394,36310.36,1012.76,445560,18960,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,26100,0,0,0,645.65,645.65,933.55,0,0,0,40,0,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,26200,855.6,855.6,855.6,855.6,855.6,855.6,3,32.47,1.03,4600,120,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,26300,0,0,0,1496.25,0,1092.85,0,0,0,0,0,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,26400,0,0,0,1542.45,0,1176.1,0,0,0,0,0,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,26500,1067.85,1285.95,1027.2,1232.8,1250.8,1232.8,1868,20690.02,889.22,336200,45040,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,26600,0,0,0,1683.2,0,1348.7,0,0,0,0,0,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,26700,0,0,0,1398.45,0,1437.65,0,0,0,0,0,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,26800,0,0,0,1467.3,0,1528.15,0,0,0,0,0,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,26900,0,0,0,839.55,993.25,1620.05,0,0,0,40,0,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,27000,1540.05,1740,1520,1722.5,1720,1722.5,109,1248.76,71.56,118560,-2280,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,27100,0,0,0,1684.2,0,1807.15,0,0,0,0,0,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,27200,0,0,0,1606.75,0,1902.15,0,0,0,0,0,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,27300,0,0,0,1625,1625,1997.9,0,0,0,80,0,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,27400,0,0,0,1375,1375,2094.35,0,0,0,40,0,25259.65
BANKNIFTY,01-Dec-17,28-Dec-17,PE,22500,7.8,13.3,5.05,11.2,11.5,11.2,754,6788.8,2.8,61560,4800,25259.65
BANKNIFTY,04-Dec-17,28-Dec-17,CE,22400,2763,2763,2736,2749.8,2749.8,2749.8,9,90.55,9.91,64080,-40,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,27500,9,10.95,5.75,6.8,7.4,6.8,222,2442.64,0.64,18680,200,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,22600,0,0,0,1912.75,0,2568.55,0,0,0,0,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,22700,0,0,0,1831.95,0,2469.3,0,0,0,0,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,22800,0,0,0,1752.65,0,2370.2,0,0,0,0,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,22900,0,0,0,1674.9,0,2271.25,0,0,0,0,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,23000,2250,2250,2096.75,2213.35,2215,2213.35,24,241.86,21.06,16080,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,23100,0,0,0,2266.7,2280,2074.2,0,0,0,360,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,23200,0,0,0,2320,2320,1976.25,0,0,0,200,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,23300,0,0,0,1380.7,0,1878.75,0,0,0,0,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,23400,0,0,0,1311.75,0,1781.9,0,0,0,0,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,23500,1748,1752.8,1678.8,1678.8,1678.8,1678.8,7,70.64,4.84,9840,-160,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,23600,0,0,0,1179.75,0,1590.7,0,0,0,0,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,23700,0,0,0,1116.7,0,1496.7,0,0,0,0,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,23800,0,0,0,1055.7,0,1404,0,0,0,0,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,23900,0,0,0,996.75,0,1312.85,0,0,0,0,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,24000,1240.45,1340,1206.55,1270.3,1300,1270.3,77,778.39,39.19,54840,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,24100,0,0,0,885.1,0,1136.15,0,0,0,0,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,24200,0,0,0,1742,1742,1051.15,0,0,0,40,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,24300,0,0,0,781.85,0,968.65,0,0,0,0,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,24400,0,0,0,733.25,0,889,0,0,0,0,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,24500,910.05,918.35,773.75,838.9,896,838.9,283,2867.77,94.37,92480,4880,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,24600,0,0,0,642.5,0,738.9,0,0,0,0,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,24700,0,0,0,820,820,669.1,0,0,0,120,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,24800,598.95,624.95,598.95,624.95,624.95,624.95,70,711.18,16.78,2800,2800,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,24900,600.55,621.6,512.15,552.6,588.45,552.6,383,3902.25,87.57,9240,3880,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,25000,617.05,617.05,443.55,496.05,532.7,496.05,3415,34851.53,701.53,114840,19320,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,25100,490.05,503.85,394,445.1,467.5,445.1,784,8010.92,139.56,14240,7360,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,25200,446.35,446.4,343,380.7,405.15,380.7,1440,14743.18,227.98,22600,14800,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,25300,387.1,388.65,293.1,330.35,360,330.35,2046,20985.71,280.19,23160,12000,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,25400,358.45,358.45,250.1,287.9,304.4,287.9,1870,19224.78,225.58,21160,3640,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,25500,308,327.15,212,241.55,261.85,241.55,12081,124482.95,1256.75,319280,32040,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,25600,263.45,263.45,176.7,203.65,220,203.65,1621,16742.22,143.18,31720,12320,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,25700,206.35,207.4,146.8,166.7,185,166.7,1600,16564.21,116.21,41240,9920,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,25800,180.1,180.1,121.35,141.25,155.25,141.25,1735,18010.59,105.39,114600,5600,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,25900,140,144.4,99,116,125.8,116,612,6369.82,29.5,20240,7080,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,26000,121.75,128.3,77.15,92.75,101,92.75,16645,173770.95,662.95,847520,72120,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,26100,97,97,64.65,73.4,82.85,73.4,770,8063.01,24.21,21720,6960,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,26200,77,77.25,51.35,59.4,67.55,59.4,1057,11105.81,28.45,29320,600,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,26300,64.25,64.25,41.35,47.65,53.7,47.65,512,5396.92,10.68,9520,-1400,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,26400,47.65,49.4,32.15,37.3,40.5,37.3,674,7128.45,11.01,11560,1240,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,26500,44.45,44.65,24.75,30,32.5,30,11234,119222.96,142.56,494680,-52480,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,26600,32.85,41.65,20.3,24.25,27.7,24.25,177,1885.12,1.84,4320,320,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,26700,27.2,27.35,19.15,22.5,27.35,22.5,27,288.62,0.26,3160,80,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,26800,21,22.25,16,18.65,19.3,18.65,116,1244.43,0.91,9360,-2160,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,26900,15.7,18.5,15.7,16.3,16.3,16.3,240,2584.11,1.71,8720,880,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,27000,21,21,12.3,14.55,16.8,14.55,4378,47308.4,26,336560,-3920,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,27100,0,0,0,19,19,11.45,0,0,0,240,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,27200,10.65,14.55,10.65,12.35,13.1,12.35,130,1415.04,0.64,10920,360,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,27300,29.65,29.95,7.85,8.9,8.9,8.9,14,152.97,0.09,3720,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,27400,7.05,8.5,6.5,8.1,8.25,8.1,51,559.12,0.16,6880,-760,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,CE,22500,2710,2730,2600,2706.55,2706.55,2706.55,27,271.85,28.85,51920,-360,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,22400,9.6,11,8.7,9.75,9.25,9.75,28,250.99,0.11,52120,-320,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,27500,2215,2230.8,2210,2230.8,2230.8,2230.8,25,297.12,22.12,6760,-920,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,22600,0,0,0,152.95,0,0.75,0,0,0,0,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,22700,0,0,0,170.6,0,1.1,0,0,0,0,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,22800,0,0,0,189.75,0,1.6,0,0,0,0,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,22900,0,0,0,210.45,0,2.25,0,0,0,0,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,23000,19,28,18.95,23.05,20.4,23.05,1574,14494.54,13.74,96000,26480,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,23100,0,0,0,23,23,4.4,0,0,0,2960,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,23200,26.95,31.15,26.95,29.65,28.4,29.65,47,436.71,0.55,4920,1240,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,23300,29.65,31.65,25.5,28.6,29.05,28.6,11,102.65,0.13,400,400,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,23400,38.9,47,34.65,46.9,46.9,46.9,109,1021.91,1.67,5520,4120,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,23500,40.65,56.5,40.5,49.15,45.5,49.15,1987,18714.78,36.98,76320,17640,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,23600,49.9,54.65,48.9,54.65,54.65,54.65,40,378.42,0.82,2960,1600,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,23700,64.9,72,57.4,65.7,60,65.7,39,370.7,0.98,3320,1480,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,23800,45.5,71.25,45.5,71.25,71.25,71.25,11,104.99,0.27,4400,280,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,23900,77.65,97.65,57.05,80.1,72.95,80.1,30,287.78,0.98,2640,560,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,24000,75.6,110.75,75.6,99.45,89.5,99.45,15692,151255.79,612.59,444840,-162000,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,24100,95.65,125,95.65,108.45,104,108.45,64,619.71,2.75,680,280,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,24200,110,142.3,107.8,124.05,114.95,124.05,643,6255.41,31.17,11840,6960,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,24300,139.7,158.9,112.45,140.65,128.25,140.65,161,1573.95,9.03,4240,1680,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,24400,144.2,180.35,141,156.8,145,156.8,140,1375.21,8.81,9000,2280,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,24500,156.4,202.05,149.35,178.6,161.7,178.6,21391,211165.85,1534.05,840200,288640,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,24600,175.55,228.25,175.55,200.1,182.2,200.1,335,3323.49,27.09,7680,6000,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,24700,203.85,257.6,201.55,227.5,205.05,227.5,459,4577.09,42.17,9960,7880,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,24800,217.1,291.1,217.1,254.8,232,254.8,1776,17797.01,179.09,21920,6200,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,24900,258,325,253.8,283.7,261.9,283.7,1078,10859.38,122.5,15000,9800,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,25000,260.95,368.9,260.25,327.45,299.9,327.45,20046,203032.32,2572.32,916280,202800,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,25100,315.05,407.75,315.05,363.9,330.4,363.9,1657,16873,236.72,20840,10280,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,25200,342.9,455.8,342.9,398.3,371.3,398.3,1583,16207.98,251.34,23200,6080,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,25300,405.6,495,400,446.2,416.9,446.2,1086,11180.62,190.3,19520,7520,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,25400,459,563.1,449,510.5,460.9,510.5,662,6854.42,128.5,16040,2320,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,25500,453.8,616.5,453.1,557.25,510.3,557.25,4058,42272.43,880.83,693640,-20800,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,25600,565.05,640,553.6,613.75,593.35,613.75,74,775,17.24,9080,-280,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,25700,550.85,742,550.85,706.25,706.25,706.25,43,453.78,11.74,3680,40,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,25800,692.3,790.75,685.7,746.15,720.2,746.15,43,456.53,12.77,7000,-320,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,25900,760.6,878,760.6,771.85,770,771.85,40,426.96,12.56,8720,-680,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,26000,743.45,965,743.45,871.35,840,871.35,855,9185.93,293.93,442680,-2880,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,26100,0,0,0,645.65,645.65,1013.1,0,0,0,40,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,26200,1053.35,1093.55,1053.35,1093.55,1093.55,1093.55,8,87.3,3.46,4800,200,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,26300,1135.25,1171.4,1135.25,1171.4,1171.4,1171.4,8,87.89,3.73,320,320,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,26400,0,0,0,1542.45,0,1270.55,0,0,0,0,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,26500,1158.8,1400.2,1151.15,1299.4,1256.15,1299.4,279,3104.08,146.68,336280,80,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,26600,0,0,0,1683.2,0,1451.55,0,0,0,0,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,26700,0,0,0,1398.45,0,1544.2,0,0,0,0,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,26800,0,0,0,1467.3,0,1638.1,0,0,0,0,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,26900,0,0,0,839.55,993.25,1732.95,0,0,0,40,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,27000,1642.9,1830,1642.9,1825,1830,1825,23,264.49,16.09,118440,-120,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,27100,0,0,0,1684.2,0,1925.2,0,0,0,0,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,27200,0,0,0,1606.75,0,2022.25,0,0,0,0,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,27300,0,0,0,1625,1625,2119.85,0,0,0,80,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,27400,0,0,0,1375,1375,2217.85,0,0,0,40,0,25185.85
BANKNIFTY,04-Dec-17,28-Dec-17,PE,22500,8.25,12.5,8.25,11.8,10.45,11.8,303,2728.3,1.3,63080,1520,25185.85
BANKNIFTY,05-Dec-17,28-Dec-17,CE,22400,2601,2830,2573,2830,2830,2830,4,40.17,4.33,63920,-160,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,27500,6,6.55,6,6.2,6.3,6.2,73,803.18,0.18,18800,120,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,22600,0,0,0,1912.75,0,2614.05,0,0,0,0,0,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,22700,0,0,0,1831.95,0,2514.65,0,0,0,0,0,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,22800,0,0,0,1752.65,0,2415.35,0,0,0,0,0,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,22900,0,0,0,1674.9,0,2316.1,0,0,0,0,0,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,23000,2053.4,2220,2004.9,2220,2220,2220,12,120.6,10.2,16240,160,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,23100,0,0,0,2266.7,2280,2118.25,0,0,0,360,0,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,23200,0,0,0,2320,2320,2019.7,0,0,0,200,0,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,23300,0,0,0,1380.7,0,1921.55,0,0,0,0,0,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,23400,0,0,0,1311.75,0,1823.85,0,0,0,0,0,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,23500,1631.25,1761.45,1599,1761.1,1761.1,1761.1,8,80.67,5.47,9720,-120,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,23600,0,0,0,1179.75,0,1630.5,0,0,0,0,0,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,23700,0,0,0,1116.7,0,1535.15,0,0,0,0,0,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,23800,0,0,0,1055.7,0,1440.9,0,0,0,0,0,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,23900,0,0,0,996.75,0,1348,0,0,0,0,0,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,24000,1215.8,1304.25,1092,1280.25,1269.8,1280.25,170,1712.32,80.32,53520,-1320,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,24100,0,0,0,885.1,0,1167.3,0,0,0,0,0,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,24200,0,0,0,1742,1742,1080,0,0,0,40,0,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,24300,0,0,0,781.85,0,995.1,0,0,0,0,0,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,24400,0,0,0,733.25,0,912.9,0,0,0,0,0,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,24500,822.6,897.4,708,867,870.2,867,319,3226.51,100.31,97120,4640,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,24600,0,0,0,642.5,0,758.75,0,0,0,0,0,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,24700,0,0,0,820,820,685.15,0,0,0,120,0,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,24800,454.35,671.7,454.3,633.35,632.3,633.35,174,1765.39,39.31,9320,6520,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,24900,472.65,614.05,459.75,576.2,578.8,576.2,459,4667.04,95.4,4560,-4680,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,25000,471.05,547,395.1,511.8,526.2,511.8,8206,83562.82,1502.82,174000,59160,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,25100,393.15,485.5,344.2,451.05,464.75,451.05,1426,14547.29,230.25,18000,3760,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,25200,351.5,428.25,300,393.75,407.6,393.75,2107,21537.62,299.06,18120,-4480,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,25300,294.35,370.85,251.5,341.2,355,341.2,1800,18437.98,221.98,23120,-40,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,25400,260.45,319.25,217.95,291.15,302.05,291.15,1942,19938.14,207.42,22760,1600,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,25500,224.7,273,180,245.5,251.85,245.5,21484,221029.91,1893.11,440560,121280,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,25600,201,230,154.35,206,210.3,206,1548,15970.24,118.72,40120,8400,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,25700,159.05,191.8,122.7,171.2,174.6,171.2,1739,17984.29,107.37,29960,-11280,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,25800,156,160.45,104,142.7,145.05,142.7,1417,14694.84,71.4,115120,520,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,25900,97.3,129.9,83.95,115.85,116.25,115.85,545,5669.26,23.06,23360,3120,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,26000,96.8,105,65.55,90.5,93.45,90.5,22058,230127.73,724.53,809760,-37760,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,26100,65.45,83.95,54.95,73.7,73.9,73.7,544,5693.77,14.41,23600,1880,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,26200,48.25,67.7,42.45,58.5,60.75,58.5,681,7151.2,14.32,27960,-1360,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,26300,39.3,53.4,34,46,48.4,46,388,4088.31,6.55,6240,-3280,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,26400,35.55,42.25,27.15,36.3,37,36.3,397,4197.79,5.47,9680,-1880,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,26500,25,32.65,20.55,27.85,29.5,27.85,8389,89009.22,85.82,489240,-5440,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,26600,20,26.7,17.95,23.7,22.85,23.7,60,638.9,0.5,4800,480,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,26700,20.05,22,11,22,22,22,23,245.8,0.16,3040,-120,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,26800,15.05,18.25,12.25,17.05,17.05,17.05,64,686.46,0.38,9640,280,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,26900,12.2,17.95,12.2,16,16,16,23,247.61,0.13,8760,40,25225
BANKNIFTY,05-Dec-17,28-Dec-17,CE,27000,15,15.6,9.8,14.05,14.65,14.05,3021,32642.59,15.79,332880,-3680,25225
